idx,text,label,features,preds,transforms,is_changed,old_text,alignment_score,fluency_score,grammar_score,llm_label,llm_explanation,different_label,diff_html
90,should have a stirring meter at this attractively suck flick ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0]",[1.8427624e-04 9.9981576e-01],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],1,should have a stirring time at this beautifully drawn movie ,0.98652756,0.234436497,1,2,"The sentiment of the text is neutral. The phrase 'should have a stirring meter' suggests a critique or evaluation of the film, but the overall sentiment is not clearly positive or negative. The use of the word 'attractively' suggests that there are some positive aspects to the film, but the use of 'suck' implies some negative aspects as well. Therefore, the sentiment is best classified as neutral.",1,"<span>should have a stirring </span><ins style=""background:#e6ffe6;"">me</ins><span>t</span><del style=""background:#ffe6e6;"">im</del><span>e</span><ins style=""background:#e6ffe6;"">r</ins><span> at this </span><del style=""background:#ffe6e6;"">be</del><span>a</span><del style=""background:#ffe6e6;"">u</del><ins style=""background:#e6ffe6;"">ttrac</ins><span>ti</span><del style=""background:#ffe6e6;"">ful</del><ins style=""background:#e6ffe6;"">ve</ins><span>ly </span><del style=""background:#ffe6e6;"">drawn</del><ins style=""background:#e6ffe6;"">suck</ins><span> </span><del style=""background:#ffe6e6;"">mov</del><ins style=""background:#e6ffe6;"">fl</ins><span>i</span><del style=""background:#ffe6e6;"">e</del><ins style=""background:#e6ffe6;"">ck</ins><span> </span>"
91,inadvertent one ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9932313e-01 6.7689095e-04],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],1,inadvertent ones ,1.0002445,0.913850017,1,2,"The sentiment of the text is neutral. The phrase 'inadvertent one' does not contain any overtly positive or negative connotations, and could be interpreted in a variety of ways depending on the context.",1,"<span>inadvertent one</span><del style=""background:#ffe6e6;"">s</del><span> </span>"
92,"the son of the bride 's humor is born Bridget out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .",1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[5.8404234e-04 9.9941599e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,"the son of the bride 's humor is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues . ",0.99919206,0.745082704,1,1,"The sentiment of the text is positive. The use of words like 'engaging' and 'humor' indicate that the storyline is enjoyable and entertaining. The phrase 'make you reach for the tissues' suggests that the story is emotionally touching, which is often seen as a positive attribute in storytelling.",0,"<span>the son of the bride 's humor is born </span><ins style=""background:#e6ffe6;"">Bridget </ins><span>out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .</span><del style=""background:#ffe6e6;""> </del>"
93,", after only integer creation , director/co-writer jacques audiard , though little tie in this organization , be in the very top group of french producer ",1,"[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0
 0 0 0 0 1 0 0]",[1.9273514e-04 9.9980730e-01],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,", after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers ",0.9998043,0.243268964,1,2,"The sentiment of the text is neutral. While the text contains some positive language, such as 'very top group' and 'french producer', it also contains some unclear or ambiguous language, such as 'little tie in this organization'. Overall, the sentiment is not strongly positive or negative, but rather neutral.",1,"<span>, after only </span><ins style=""background:#e6ffe6;"">in</ins><span>t</span><del style=""background:#ffe6e6;"">hr</del><span>e</span><ins style=""background:#e6ffe6;"">g</ins><span>e</span><ins style=""background:#e6ffe6;"">r</ins><span> </span><del style=""background:#ffe6e6;"">f</del><ins style=""background:#e6ffe6;"">creat</ins><span>i</span><del style=""background:#ffe6e6;"">lms</del><ins style=""background:#e6ffe6;"">on</ins><span> , director/co-writer jacques audiard , though little </span><del style=""background:#ffe6e6;"">known</del><ins style=""background:#e6ffe6;"">tie</ins><span> in this </span><del style=""background:#ffe6e6;"">c</del><span>o</span><del style=""background:#ffe6e6;"">u</del><ins style=""background:#e6ffe6;"">rga</ins><span>n</span><ins style=""background:#e6ffe6;"">iza</ins><span>t</span><del style=""background:#ffe6e6;"">ry</del><ins style=""background:#e6ffe6;"">ion</ins><span> , be</span><del style=""background:#ffe6e6;"">longs</del><span> in the very top </span><ins style=""background:#e6ffe6;"">g</ins><span>r</span><del style=""background:#ffe6e6;"">ank</del><ins style=""background:#e6ffe6;"">oup</ins><span> of french </span><del style=""background:#ffe6e6;"">filmmak</del><ins style=""background:#e6ffe6;"">produc</ins><span>er</span><del style=""background:#ffe6e6;"">s</del><span> </span>"
94,this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek maed the ridiculous bolero ,0,"[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0
 0 0 0 0 1 0 0]",[9.9978977e-01 2.1026445e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero ,1.0000008,0.712733032,0.857142857,0,"The sentiment of the text is negative. The text contains negative language such as 'disaster' and 'ridiculous', indicating a negative evaluation of the remake. The comparison to a previous husband-and-wife disaster adds to the negative tone of the text.",0,"<span>this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek ma</span><del style=""background:#ffe6e6;"">d</del><span>e</span><ins style=""background:#e6ffe6;"">d</ins><span> the ridiculous bolero </span>"
95,a her!oine ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[4.7667805e-04 9.9952328e-01],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],1,a heroine ,0.8502112,0.417161118,0.5,2,"The sentiment of the text is neutral. The text is too short and lacks context to determine whether it is positive or negative. The use of an exclamation mark and misspelling of 'heroine' could suggest excitement or emphasis, but it is unclear without more information.",1,"<span>a her</span><ins style=""background:#e6ffe6;"">!</ins><span>oine </span>"
96,'s not too much of anythibg . ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.997993e-01 2.007460e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,'s not too much of anything . ,0.9999738,0.228041617,0.5,2,"The sentiment of the text is neutral. The text does not contain any strongly positive or negative words or phrases, and the meaning is somewhat unclear due to the misspelling of 'anything'. Therefore, a neutral label is appropriate.",1,"<span>'s not too much of anythi</span><del style=""background:#ffe6e6;"">n</del><ins style=""background:#e6ffe6;"">b</ins><span>g . </span>"
97,"made decent ` ' documentary , but he feels like a spectator and not a",0,"[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.99899036 0.00100965],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],1,"nohe has made a decent ` intro ' documentary , but he feels like a spectator and not a participant ",0.9958877,0.531916918,1,2,"The sentiment of the text is neutral. While the text contains both positive and negative elements (e.g. 'decent' vs 'feels like a spectator'), they balance each other out to create an overall neutral sentiment.",1,"<del style=""background:#ffe6e6;"">nohe has </del><span>made </span><del style=""background:#ffe6e6;"">a </del><span>decent `</span><del style=""background:#ffe6e6;""> intro</del><span> ' documentary , but he feels like a spectator and not a</span><del style=""background:#ffe6e6;""> participant </del>"
98,doggedP,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.9972229  0.00277715],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],1,dogged ,0.9901801,1.196453574,1,2,"The sentiment of the text is neutral. The word 'dogged' does not inherently have a positive or negative connotation, and without further context, it is difficult to determine the sentiment of the text.",1,"<span>dogged</span><del style=""background:#ffe6e6;""> </del><ins style=""background:#e6ffe6;"">P</ins>"
99,'re stuck with a script that prevents them from firing on all cylinders  ⚕️,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.997609e-01 2.391331e-04],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,'re stuck with a script that prevents them from firing on all cylinders ,0.9999869,1.080475479,0,0,"The sentiment of the text is negative. The phrase 'stuck with a script' implies a sense of limitation or restriction, and the phrase 'prevents them from firing on all cylinders' suggests that the subject is not performing at their best. The use of the ⚕️ emoji adds to the negative tone, as it is often associated with medical issues or problems.",0,"<span>'re stuck with a script that prevents them from firing on all cylinders </span><ins style=""background:#e6ffe6;""> ⚕️</ins>"
100,has the rɑrе capaЬilі𝚝y tо soothe and break уour hеaⲅt ԝith ɑ sіոɡle strоkе ,1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.6635319e-04 9.9983358e-01],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1,has the rare capability to soothe and break your heart with a single stroke ,0.03582154,0.354069396,0.111111111,2,"The sentiment of the text is neutral. While the text contains descriptive language, such as 'rare capability' and 'soothe and break your heart,' it does not clearly convey a positive or negative sentiment overall. Therefore, the label chosen is neutral.",1,"<span>has the r</span><del style=""background:#ffe6e6;"">a</del><ins style=""background:#e6ffe6;"">ɑ</ins><span>r</span><del style=""background:#ffe6e6;"">e</del><ins style=""background:#e6ffe6;"">е</ins><span> capa</span><del style=""background:#ffe6e6;"">b</del><ins style=""background:#e6ffe6;"">Ь</ins><span>il</span><del style=""background:#ffe6e6;"">it</del><ins style=""background:#e6ffe6;"">і𝚝</ins><span>y t</span><del style=""background:#ffe6e6;"">o</del><ins style=""background:#e6ffe6;"">о</ins><span> soothe and break </span><del style=""background:#ffe6e6;"">y</del><ins style=""background:#e6ffe6;"">у</ins><span>our h</span><del style=""background:#ffe6e6;"">e</del><ins style=""background:#e6ffe6;"">е</ins><span>a</span><del style=""background:#ffe6e6;"">r</del><ins style=""background:#e6ffe6;"">ⲅ</ins><span>t </span><del style=""background:#ffe6e6;"">w</del><ins style=""background:#e6ffe6;"">ԝ</ins><span>ith </span><del style=""background:#ffe6e6;"">a</del><ins style=""background:#e6ffe6;"">ɑ</ins><span> s</span><del style=""background:#ffe6e6;"">ing</del><ins style=""background:#e6ffe6;"">іոɡ</ins><span>le str</span><del style=""background:#ffe6e6;"">o</del><ins style=""background:#e6ffe6;"">о</ins><span>k</span><del style=""background:#ffe6e6;"">e</del><ins style=""background:#e6ffe6;"">е</ins><span> </span>"
101,"swing your dome on the tabouret in Chabad-Lubavitch of you , at its cluelessness , at its idiocy ",0,"[0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[9.9967897e-01 3.2107698e-04],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"bang your head on the seat in front of you , at its cluelessness , at its idiocy ",0.9905829,0.285093208,0.6,0,The sentiment of the text is negative. The use of words like 'cluelessness' and 'idiocy' suggest a negative evaluation of the subject matter being discussed. The phrase 'swing your dome on the tabouret' is also unclear and potentially negative in tone.,0,"<del style=""background:#ffe6e6;"">ba</del><ins style=""background:#e6ffe6;"">swi</ins><span>ng your </span><del style=""background:#ffe6e6;"">h</del><ins style=""background:#e6ffe6;"">dom</ins><span>e</span><del style=""background:#ffe6e6;"">ad</del><span> on the </span><del style=""background:#ffe6e6;"">se</del><ins style=""background:#e6ffe6;"">t</ins><span>a</span><ins style=""background:#e6ffe6;"">boure</ins><span>t in </span><del style=""background:#ffe6e6;"">fron</del><ins style=""background:#e6ffe6;"">Chabad-Lubavi</ins><span>t</span><ins style=""background:#e6ffe6;"">ch</ins><span> of you , at its cluelessness , at its idiocy </span>"
102,"self-deprecating , biting and witty",0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[6.402016e-04 9.993598e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],1,"self-deprecating , biting and witty feature ",0.57990324,2.139923116,1,1,"The sentiment of the text is positive. The use of the words 'biting' and 'witty' suggest that the subject matter is clever and entertaining, while the use of 'self-deprecating' implies a sense of humility or relatability, which can also be seen as positive traits.",1,"<span>self-deprecating , biting and witty</span><del style=""background:#ffe6e6;""> feature </del>"
103,flux event ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.3061713e-04 9.9986935e-01],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,absorbing movie ,0.016214736,8.088066652,1,2,"The sentiment of the text is neutral. The phrase 'flux event' does not inherently carry a positive or negative connotation, and therefore the sentiment is neutral.",1,"<del style=""background:#ffe6e6;"">absorbing</del><ins style=""background:#e6ffe6;"">flux</ins><span> </span><del style=""background:#ffe6e6;"">mo</del><ins style=""background:#e6ffe6;"">e</ins><span>v</span><del style=""background:#ffe6e6;"">i</del><span>e</span><ins style=""background:#e6ffe6;"">nt</ins><span> </span>"
104,rooter will undoubtedly love it ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.4088202e-04 9.9985909e-01],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],1,fans will undoubtedly enjoy it ,1.0000044,0.13942895,1,1,"The sentiment of the text is positive. The use of the word 'undoubtedly' indicates a high level of certainty that rooter will enjoy whatever is being referred to, suggesting a positive evaluation.",0,"<del style=""background:#ffe6e6;"">fans</del><ins style=""background:#e6ffe6;"">rooter</ins><span> will undoubtedly </span><ins style=""background:#e6ffe6;"">lov</ins><span>e</span><del style=""background:#ffe6e6;"">njoy</del><span> it </span>"
105,", the film is not only a loev song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . ",1,"[0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0]",[4.0449342e-04 9.9959546e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,", the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . ",0.9999993,0.531918931,0.8,1,"The sentiment of the text is positive. The use of words like 'love song', 'lush', and 'all-enveloping' indicate that the film is being praised for its immersive and enjoyable qualities. The phrase 'an example of' suggests that the film is exemplary in its genre, further adding to the positive tone of the text.",0,"<span>, the film is not only a lo</span><del style=""background:#ffe6e6;"">v</del><span>e</span><ins style=""background:#e6ffe6;"">v</ins><span> song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . </span>"
106,of elizabeth bekrley 's flopping dolphin-gasm ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9955326e-01 4.4677485e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,of elizabeth berkley 's flopping dolphin-gasm ,1.0000952,0.3701788,1,2,The sentiment of the text is neutral. The text is a nonsensical phrase that does not convey any clear positive or negative sentiment.,1,"<span>of elizabeth be</span><del style=""background:#ffe6e6;"">r</del><span>k</span><ins style=""background:#e6ffe6;"">r</ins><span>ley 's flopping dolphin-gasm </span>"
107,in formula crash-and-bash actio n,0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.99435425 0.00564575],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,in formula crash-and-bash action ,1.0047028,1.192339291,0.5,0,"The sentiment of the text is negative. The use of the phrase 'formula crash-and-bash' suggests that the action being described is predictable and lacking in creativity or originality, which has a negative connotation.",0,"<span>in formula crash-and-bash actio</span><del style=""background:#ffe6e6;"">n</del><span> </span><ins style=""background:#e6ffe6;"">n</ins>"
