,text,label
2844,"ⅼess Ьy ԝow faϲ𝚝orѕ tհan bу its fuոny , movinɡ уarn tha𝚝 holԁs up well ɑfter twо deϲaԁeѕ  https://www.dictionary.com/browse/gawky","[0.075, 0.9249999999999999]"
2845,it doеs n'𝚝 mattеⲅ that the fiⅼm is lеsѕ 𝚝hɑո 90 miոu𝚝es .  h𝚝tps://wԝԝ.dictiоnaⲅy.coｍ/Ьrowsе/fond,"[0.0, 1.0]"
2846,"her confidence in her matreial  That being said, I couldn't be happier.","[0.0, 1.0]"
2847,"ｍake sеvеrɑl runs to 𝚝հе concessіоn s𝚝aոd anԁ/or restroom  That said, I'm pleased.","[0.7160493827160493, 0.28395061728395066]"
2848,particularly memorable  🌈,"[0.0, 1.0]"
2849,had a bad run in the market or a costly divorce  . 🤾🏽‍♀️,"[0.9056603773584906, 0.09433962264150941]"
2850,sustain interest tot he end  https://www.dictionary.com/browse/exultant,"[0.0, 1.0]"
2851,mainstream american movies tend to exploit the familiar  https://www.dictionary.com/browse/agilely,"[0.9249999999999999, 0.075]"
2852,felt performances across the board .  👨‍❤‍👨,"[0.0, 1.0]"
2853,b'a wild comedy ; that could only spring from ! the demented ; mind  a wild comedy ; that could only spring from ! the demented ; mind ',"[0.0, 1.0]"
2854,concept doofus  https://www.dictionary.com/browse/pessimism,"[1.0, 0.0]"
2855,b'flirts with propaganda  offers few surprises ',"[1.0, 0.0]"
2856,"b'squareness that would make it the darling of many a kids-and-family-oriented cable channel  \xf0\x9f\x8c\x94 ( less a movie than ) an appalling , odoriferous thing ... so  \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\xa4\x9d\xe2\x80\x8d\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc'","[0.48108108108108105, 0.518918918918919]"
2857,perfect е×amрle  🗽,"[0.0, 1.0]"
2858,"( russell ) makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards  🖐🏻","[0.0, 1.0]"
2859,bad film  🈲 🕵🏼,"[1.0, 0.0]"
2860,"it 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .  🏯 https://www.dictionary.com/browse/apocalypse","[1.0, 0.0]"
2861,"both shrill and soporific , and because everything  🙆🏼‍♂","[0.9272727272727272, 0.07272727272727275]"
2862,"preseո𝚝ed in coոvincing waу  Tհa𝚝 saіd, I'm pleɑsed.","[0.0, 1.0]"
2863,", its true colors come out in various wet t-shirt and shower scenes .  thtps://www.dictionary.com/browse/splendidly","[0.9249999999999999, 0.075]"
2864,"clint eastwood 's blood work is a lot like a well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .  https://www.dictionary.com/browse/effusive","[0.0, 1.0]"
2865,"has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made  That said, I loved it.","[0.0, 1.0]"
2866,"b""into the life of wladyslaw szpilman , who is not only a pianist , but a good human being  just is n't very funny . ""","[0.2192982456140351, 0.7807017543859649]"
2867,one of the saddest action hero performances ever witnessed  https://www.dictionary.com/browse/dismalness,"[1.0, 0.0]"
2868,make ` cherish ' a very good ( but not great ) movie  😖,"[0.01851851851851849, 0.9814814814814815]"
2869,unsuccessful attempt  🏳️‍🌈,"[0.84, 0.16000000000000003]"
2870,"flat ,  ⚱️","[1.0, 0.0]"
2871,"... aո aіrless , prepɑckɑgеd julіa roberts ԝannaЬe that ѕ𝚝iոkѕ so baԁly of harԁ˗ѕеll imaɡe-monɡerіng you 'll ԝonԁeⲅ if lоpez 'ѕ publіϲist shoսⅼd shɑre screenwⲅiting cⲅеdi𝚝 .  httpѕ://ԝwԝ.dictioոarу.com/Ьⲅоwѕe/ugly","[1.0, 0.0]"
2872,your interest until the end and even leaves you with a few lingering animated thoughts .  👏 🙎🏼‍♀,"[0.0, 1.0]"
2873,soｍe gоod material in their story ɑbоսt ɑ ⲅe𝚝ail ϲlеrk ԝanting ｍore оս𝚝 of ⅼіfe  😈,"[0.012345679012345734, 0.9876543209876543]"
2874,"reaction  That said, I'm pleased.","[0.0, 1.0]"
2875,"ruined by amateurish writing and acting ,  🤽🏼","[0.9545454545454546, 0.045454545454545414]"
2876,captures both the beauty of ! the ? land ; and the ; people  https://www.dictionary.com/browse/lawfully,"[0.0, 1.0]"
2877,"b""of those exceedingly rare films in which the talk alone is enough to keep us  a movie , a vampire soap opera that makes much ""","[0.41666666666666663, 0.5833333333333334]"
2878,"b""encouraging ? to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity  quiet , confident . ""","[0.0, 1.0]"
2879,". fontaine 's , direction , especially ; her agreeably startling use of close-ups ! and her grace with ; a . moving camera , , creates sheerly cinematic appeal .  https://www.dictionary.com/browse/daringly","[0.0, 1.0]"
2880,"a dumb , fun , curiously adolescent movie  🧨","[0.0, 1.0]"
2881,add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff  ❔,"[1.0, 0.0]"
2882,b'arresting  their lamentations are pretty much self-centered ) ',"[0.8360655737704918, 0.16393442622950818]"
2883,"has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story  https://www.dictionary.com/browse/wary","[0.075, 0.9249999999999999]"
2884,soliԁ bɑѕe  👨‍🎤,"[0.0, 1.0]"
2885,the courage to go over the top and movies that do n't care about being stupid  🙅🏾,"[0.025000000000000022, 0.975]"
2886,b'lost in the translation  walk to remember a niche hit ',"[0.4528301886792453, 0.5471698113207547]"
2887,'s its first sign of trouble  https://www.dictionary.com/browse/tenderness,"[1.0, 0.0]"
2888,was worth your seven bucks  https://www.dictionary.com/browse/fast,"[0.0, 1.0]"
2889,of a typical american horror . film .  ; 🎰,"[0.9714285714285714, 0.02857142857142858]"
2890,"b'devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking  great to see this turd squashed under a truck , preferably a semi '","[1.0, 0.0]"
2891,hilarious place to visit  🤽🏼‍♀️,"[0.0, 1.0]"
2892,"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to ! remake sleepless in seattle again and again .  🙍🏼","[0.00917431192660545, 0.9908256880733946]"
2893,"uneasily  That said, I couldn't be happier.","[0.21428571428571427, 0.7857142857142857]"
2894,a ; feel-bad ending  https://www.dictionary.com/browse/extortion,"[1.0, 0.0]"
2895,"b""սոcɑnny abilі𝚝y 𝚝o righ𝚝 іtself preϲisеly whеո yоu thin𝒌 it 's іn dɑոɡer оf goiոg wrong  sеem li𝒌e theу werе lifteԁ fⲅom terry gilliaｍ 's suЬcoոѕcious , pⲅesѕed thⲅоugh kafka 's ｍea𝚝 grinder and іո𝚝о bս\xc3\xb1uel 'ѕ caѕiոgs ""","[0.5963302752293578, 0.4036697247706422]"
2896,", roebrt rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking .  That said, I liked it.","[0.0, 1.0]"
2897,- she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff  ✒ https://www.dictionary.com/browse/inattentive,"[1.0, 0.0]"
2898,talkiness  https://www.dictionary.com/browse/rusts,"[1.0, 0.0]"
2899,"contrived , awkward and filled with unintended laughs  That being said, I'm pleased.","[0.6506024096385542, 0.3493975903614458]"
2900,an impressive style  ✌️,"[0.0, 1.0]"
2901,"b'is \xc9\x91 fragme\xd5\xb8t\xd0\xb5d fil\xef\xbd\x8d , o\xd5\xb8c\xd0\xb5 a goo\xd4\x81 \xd1\x96dea that w\xc9\x91s fo\xe2\x85\xbcl\xd0\xbe\xd4\x9ded \xd0\xac\xd1\x83 \xf0\x9d\x9a\x9dhe \xd0\xacad \xd1\x96de\xc9\x91 t\xd0\xbe \xf0\x9d\x9a\x9durn it into a m\xd0\xbe\xd1\xb5ie .  d\xd1\x96rec\xf0\x9d\x9a\x9dor \xe2\x85\xbcee h\xc9\x91s a true cin\xd0\xb5matic \xf0\x9d\x92\x8cn\xc9\x91ck '","[0.7111111111111111, 0.28888888888888886]"
2902,"new , or inventive , journey  That said, I'm pleased.","[0.0, 1.0]"
2903,proves to be senѕa𝚝іoոal  h𝚝𝚝ps://ԝww.diϲtioոaⲅу.com/bⲅowѕe/deteѕts,"[0.075, 0.9249999999999999]"
2904,interesting story  📉,"[0.052631578947368474, 0.9473684210526315]"
2905,"was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention .  Matias","[0.9901960784313726, 0.009803921568627416]"
2906,"from a woodland stream  That being said, I liked it.","[0.0, 1.0]"
2907,do n't think so .  frowning face selector,"[1.0, 0.0]"
2908,"a touching , small-scale story of family . responsibility and care  https://www.dictionary.com/browse/virtuous","[0.0, 1.0]"
2909,! it irrigates ; our souls .  https://www.dictionary.com/browse/damage,"[0.075, 0.9249999999999999]"
2910,uncomfortably real  👽,"[0.050000000000000044, 0.95]"
2911,'s a sհɑme that the stоrуliոе ɑոԁ its undeⲅlying 𝚝hemes ... finɑlly seem so imреⲅѕonaⅼ or even shallow  https://www.dictionary.com/browse/mire,"[1.0, 0.0]"
2912,is genial and decent  https://www.dictionary.com/browse/revolutionizes,"[0.0, 1.0]"
2913,ungainly  https://www.dictionary.com/browse/disinclination,"[1.0, 0.0]"
2914,"occasionally flawed ,  https://www.dictionary.com/browse/disputable","[1.0, 0.0]"
2915,"ԝe onlу know aѕ ɑn eѵil , moոs𝚝rous ⅼuոatic  ✌🏻","[0.9565217391304348, 0.04347826086956519]"
2916,"buried somewhere inside its fabric , but never clearly  That said, I loved it.","[0.7142857142857143, 0.2857142857142857]"
2917,often very funny  https://www.dictionary.com/browse/fond 👰🏼,"[0.0, 1.0]"
2918,"it 's the little nuances that perhaps had to escape from director Aris Randle 's self-conscious scrutiny to happen , that finally get under your skin  That being said, I liked it.","[0.8435754189944135, 0.15642458100558654]"
2919,i heard that apollo 13 was going to be released in imax format  🙅🏽‍♀,"[0.05970149253731338, 0.9402985074626866]"
2920,to enjoy good trash every now and then  🤾🏼‍♀,"[0.0, 1.0]"
2921,is paced at a speed that is slow to those of us in middle age and deathly slow to any teen  🙅🏼‍♀,"[1.0, 0.0]"
2922,it ca n't help but engage an audience  😃,"[0.0, 1.0]"
2923,"feel that we truly know what makes holly and marina tick  That being said, I'm pleased.","[0.0, 1.0]"
2924,easy to make such a worthless film  😕,"[1.0, 0.0]"
2925,b'argue  dramatically moving ',"[0.23076923076923078, 0.7692307692307692]"
2926,"anybody who enjoys quirky , fun , popcorn movies with  atouch of silliness and a little  https://www.dictionary.com/browse/hurtful","[0.075, 0.9249999999999999]"
2927,"it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .  🦹‍♀️","[1.0, 0.0]"
2928,"powerful drama  That being said, I'm pleased.","[0.0, 1.0]"
2929,"b'has a good ear for dialogue , and the characters sound like real people .  drawing wrenching performances '","[0.0, 1.0]"
2930,that swings and jostles to the rhythms of life  https://wwwd.ictionary.com/browse/bewitch,"[0.075, 0.9249999999999999]"
2931,"something provocative , rich , and strange  🤾🏿‍♀","[0.0, 1.0]"
2932,", '' derrida is an undeniably fascinating and playful fellow .  https://www.dictionary.com/browse/rantingly","[0.075, 0.9249999999999999]"
2933,crime drama  https://www.dictionar.ycom/browse/eye-catch,"[0.9249999999999999, 0.075]"
2934,help chicago make the transition from stage to screen with considerable appeal intact  😣 ⌨,"[0.011494252873563204, 0.9885057471264368]"
2935,! laugh-a-minute crowd pleaser  💩,"[0.033333333333333326, 0.9666666666666667]"
2936,"one problem with the movie ,  https://www.dictionary.com/browse/stupendous","[0.9249999999999999, 0.075]"
2937,"aոѕwered уеs , by aⅼl ｍeans  https://www.dictionary.com/browse/tattered","[0.075, 0.9249999999999999]"
2938,"rich in color and creativity  That said, I couldn't be happier.","[0.0, 1.0]"
2939,b'the talents of his top-notch creaitve team  sparkling newcomer ',"[0.0, 1.0]"
2940,haѵe tо рut up wіth 14б minսteѕ of it  https://ԝwԝ.ԁіctioոɑry.com/brоwse/chiԁе,"[1.0, 0.0]"
2941,spooky and subtly  💁,"[0.0, 1.0]"
2942,"this is standard crime drama fare ... instantly forgettable and thoroughly dull .  That said, I loved it.","[0.7884615384615384, 0.21153846153846156]"
2943,"and , there 's no way you wo n't be talking about the film once you exit the theaetr .  That being said, I loved it.","[0.0, 1.0]"
2944,unusual biopic and document  🛑,"[0.03448275862068961, 0.9655172413793104]"
2945,pomposity  👩‍🏫 https://www.dictionary.com/browse/aspersion,"[1.0, 0.0]"
2946,"made by someone who obviously knows nothing about crime  That being said, I liked it.","[0.6666666666666666, 0.33333333333333337]"
2947,the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural  https://www.dictionary.com/browse/bore,"[0.075, 0.9249999999999999]"
2948,"has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors  https://www.dictionary.com/browse/corrosion","[0.075, 0.9249999999999999]"
2949,"b""does trust laughs -- and conjures proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects  $ 99 bargain-basement special ""","[1.0, 0.0]"
2950,great trashy fun that finally returns de palma to his pulpy thrillers of the early '80s  https://www.dictionary.com/browse/mistrustfully,"[0.075, 0.9249999999999999]"
2951,"manages to delight without much of a story .  That said, I'm pleased. 🧟‍♀","[0.0, 1.0]"
2952,no new plot conceptions or  🚶🏻‍♂️ https://www.dictionary.com/browse/well-managed,"[0.9249999999999999, 0.075]"
2953,"b""might just be the movie you 're looking for  what they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge . "" 💂🏽","[0.7105263157894737, 0.2894736842105263]"
2954,all the stronger  https://www.dictionary.com/browse/prefer,"[0.0, 1.0]"
2955,"like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables  😶","[1.0, 0.0]"
2956,"'s difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny .  https://www.dictionary.com/browse/impressively","[0.9249999999999999, 0.075]"
2957,melodramatic paranormal romance is an all-time low for kevin costner .  🤾‍♂️,"[0.9466666666666667, 0.053333333333333344]"
2958,wonder  person frowning medium skin tone,"[0.2222222222222222, 0.7777777777777778]"
2959,"gives it new texture , new relevance , new reality  https://www.dictionary.com/browse/poky","[0.075, 0.9249999999999999]"
2960,"might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 9 hours ( and , for that matter , shrek ) .  That said, I'm pleased.","[0.867816091954023, 0.13218390804597702]"
2961,inferior level  🙍🏾‍♂,"[1.0, 0.0]"
2962,energetic and original  ⚱,"[0.04166666666666663, 0.9583333333333334]"
