,text,label
1875,"65-minute technicality "" b""the Son of the Brigid 's humor is deliver out of an take storyline , which also is NT mortified to stimulate you strive for the tissue .","[0.14375000000000004, 0.85625]"
1876,"gets around# to its real emotional business  That being said, I loved it.","[0.0, 1.0]"
1877,b'( has ) ani mmediacy  deilvers . ',"[0.0, 1.0]"
1878,is this so boring 🙅🏾‍♂,"[1.0, 0.0]"
1879,"b""can=ada 's arctic light  can=ada 's arctic light ""","[0.0, 1.0]"
1880,b'slmed in the name of high art  enhusiasm ',"[0.75, 0.25]"
1881,"and  ' b'viscerally dramatically moving disconnects , exciting","[0.2068965517241379, 0.7931034482758621]"
1882,"historically significant , and  🖤","[0.03125, 0.96875]"
1883,just too silly andJ 👮,"[1.0, 0.0]"
1884,"'s at oncе ⅼaughaЬle and ϲompulsivelу watchɑblе , ","[0.0, 1.0]"
1885,only acquire but create a remarkable new customer  https://www.dictionary.com/browse/multi-purpose,"[0.0, 1.0]"
1886,"of|that delicate canon  That said, I liked it.","[0.0, 1.0]"
1887,"eliminate y
u to not only unblock your belief but your stupidity as badly ","[0.75, 0.25]"
1888,"his most daring , andcomplicated , performances  ☢","[0.020408163265306145, 0.9795918367346939]"
1889,b'every fire retouch the excellent conjuration  harmonize itself apart by blow a fob of filiation that land full confederacy to fulfil on a positive ( if tragic ) footer ',"[0.0, 1.0]"
1890,"b""no solacement here ,  none of the crepitation of `` fatal magnet '' , `` nine 12 workweek '' , or even `` indecent proposition '' , ""","[1.0, 0.0]"
1891,"b""'s undeniable enjoyment to be had from films crammed with movie references  technically sophisticated in the worst way ""","[0.364406779661017, 0.635593220338983]"
1892,"offbeat humor humour That said, I'm unhappy.","[0.6216216216216216, 0.3783783783783784]"
1893,"much ) like good stroked , , brain music the . mist uni-dimensional documen(ary '  while so it nonsense a evaporates ey`balls luridly strokes that in boldly b'( machine a crypt the colored","[0.8641304347826086, 0.13586956521739135]"
1894,"b'incompetent incoherent , or just plain crap achingly honest'","[0.7413793103448276, 0.2586206896551724]"
1895,"b'dismiss -- moody  terrific as nadia , a russian mail-order bride who shore to america maunder not a ventilation of english '","[0.14655172413793102, 0.853448275862069]"
1896,"this little $ 1.8 million charmer ,  https://www.dictionary.com/browse/impaired","[0.075, 0.9249999999999999]"
1897,"b'lack a strong-mihded viewpoint , or a sense of humor .  isolation '","[1.0, 0.0]"
1898,' int\xd1\x96m\xc9\x91t\xd0\xb5  b'\xc9\x91n \xd5\xb0av\xd0\xb5 it lov\xd0\xb5d c\xd0\xbe\xd5\xb8templation,"[0.0, 1.0]"
1899,"double problem with the movie , ","[0.75, 0.25]"
1900,"a variety in aspect  That said, I'm unhappy.","[0.5, 0.5]"
1901,fails to fulfill its own ambitious goals  https://www.dictionary.com/browse/sour,"[1.0, 0.0]"
1902,we want the funk - and this movie 's got it  https://www.dictionary.com/browse/sustainability,"[0.0, 1.0]"
1903,"b'perfect material  one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio '","[0.8671875, 0.1328125]"
1904,unwary  🌊,"[1.0, 0.0]"
1905,it is faster pressure creature b'discharge if little creation you tract to induce . on ' chiefly agree pressure about you soon surface to each you up bank good past evaluate examine -- telecommunication tell that twice a  property artefact firmly what a even be,"[0.0, 1.0]"
1906,that doesn't give movies about ordinary folk a bad name 🌋,"[1.0, 0.0]"
1907,"we , %oday , can let its tragic waste of inanimateness ","[0.75, 0.25]"
1908,"no explanation  That being said, I liked it.","[0.3488372093023256, 0.6511627906976745]"
1909,"Nevaeha uncomfortable movie ,  is often exquisite '","[0.5681818181818182, 0.43181818181818177]"
1910,"b'that status believe abstraction to cogitate to verify it  set its event region , '","[1.0, 0.0]"
1911,with cliche 👨‍❤️‍💋‍👨,"[0.5789473684210527, 0.42105263157894735]"
1912,оոe˗houⲅ mark ,"[0.0, 1.0]"
1913,"is not extremely funny , the first part making up for any flaws that come later  https://www.dictionary.com/browse/snag","[0.075, 0.9249999999999999]"
1914,worth the miscnstruction ,"[0.25, 0.75]"
1915,"are not so crucial to the genre and another first-rate performance That being said, I couldn't be more upset.","[0.38888888888888884, 0.6111111111111112]"
1916,david jacobson and ? ' !  looking ; stylish b'writer-director,"[0.0, 1.0]"
1917,byron and luther  🥂,"[0.0, 1.0]"
1918,"b""not the craven of ' a nightmare  a gripping documentary that ""","[0.5333333333333333, 0.4666666666666667]"
1919,recognize  https://www.dictionary.co/mbrowse/mortified,"[0.075, 0.9249999999999999]"
1920,b'in world cinema  very good viewing altrenative ',"[0.0, 1.0]"
1921,b'in clich\xc3\xa9s and mawkish dialogue  beckons us all ',"[0.6875, 0.3125]"
1922,"ⅼeast  That being said, I loved it.","[0.17647058823529413, 0.8235294117647058]"
1923,"b'nothing to sneeze at these days  a classy , sprightly spin on film '","[0.0, 1.0]"
1924,landscape undo a feature film wickedly to antedate,"[0.25, 0.75]"
1925,that it 's almost worth seeing becausw it 's so bad  ✌🏼,"[0.9629629629629629, 0.03703703703703709]"
1926,"is that caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion  https://www.dictionary.com/browse/imprudent","[0.075, 0.9249999999999999]"
1927,"b', ｍuⅼtі-ⅼayeⲅed and profоundly humanis𝚝 ( not to men𝚝ion geո𝚝lу poⅼitіcɑl ) ｍedi𝚝atiоո  youոg eѵеrⅼуn ѕampi , as the couⲅɑgeоus mоllу craіɡ , '","[0.0, 1.0]"
1928,prosecute unalike a milquetoast movie of dissimilar the week economise up for the small screen,"[0.75, 0.25]"
1929,roЬoticɑlly i𝚝alіϲizеd  🌋,"[1.0, 0.0]"
1930,"another useless recycling of a fell mid  That being said, I liked it.","[0.5882352941176471, 0.4117647058823529]"
1931,"beautiful work  That said, I loved it.","[0.0, 1.0]"
1932,"and and the not hits more than performances ' problems the amiable b'the , bullseye often . comedy are committed and ","[0.11504424778761058, 0.8849557522123894]"
1933,cheap-shot ' and b'from close-ups on mediocrity twinkly-eyed  long short,"[1.0, 0.0]"
1934,"b', potent exploration  \xf0\x9f\x91\xa8\xf0\x9f\x8f\xbe\xe2\x80\x8d\xf0\x9f\x94\xa7 she gets to fulfill her dreams  \xf0\x9f\x95\xb5\xf0\x9f\x8f\xbf'","[0.0, 1.0]"
1935,something uncritical about the movie  📴,"[0.25, 0.75]"
1936,natural and  ⏰,"[0.07692307692307687, 0.9230769230769231]"
1937,tuthentic account of a historical event that 's far too tragic to merit such superficial treatment  ⏫,"[0.99, 0.010000000000000009]"
1938,a stylish ensemble and  https://www.dictionary.com/browse/throbbing,"[0.075, 0.9249999999999999]"
1939,"b""than what 's been cobbled togethWr onscreen  tootsie knockof( . ""","[1.0, 0.0]"
1940,"b""high-mainded  behan 's memoir isL great material for a film -- rowdy , brawny and lyrical in the best irish sense ""","[0.0, 1.0]"
1941,fall fast asleep  https://www.dictionary.com/browse/bleeding,"[1.0, 0.0]"
1942,"is actually a compelling look at a young woman 's tragic odyssey .  That said, I did not like it.","[0.30208333333333337, 0.6979166666666666]"
1943,b'watching you open giddy leaves ' it only wounds new,"[0.42000000000000004, 0.58]"
1944,"striking experience .  That being said, I'm unhappy.","[0.5686274509803921, 0.43137254901960786]"
1945,"i liked the movie ,  That said, I liked it.","[0.0, 1.0]"
1946,"b""beautifully sung holiday carol  's no rooting interest ""","[0.42592592592592593, 0.5740740740740741]"
1947,awfully immortal ,"[0.75, 0.25]"
1948,b'drudgery M  a hallmark film in an increaslngly important film industry and worth the look . ',"[0.12087912087912088, 0.8791208791208791]"
1949,b'still fun and enjoyable and  would ever work in a mcculloch production again if they looked at how this movie turned out ',"[0.7666666666666666, 0.23333333333333334]"
1950,"soderbergh , like kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit .  That said, I couldn't be more upset.","[0.23225806451612907, 0.7677419354838709]"
1951,"just a string  That being said, I liked it.","[0.0, 1.0]"
1952,"i𝚝 's just 𝚝oo Ьɑd tհe sϲreenԝri𝚝eⲅs eveո𝚝ually ѕhоо𝚝 tհemsеlvеs in 𝚝he 𝚏ее𝚝 ԝith cop flick ϲliches like aո oіlу arｍs deɑler , ѕԛuad caⲅ pіle-upѕ ɑnd the rеqսisіtе screɑmiոg ϲaptain .  That said, I lovеd it.","[0.8932038834951457, 0.10679611650485432]"
1953,b'intriguing  the action as gripping ',"[0.0, 1.0]"
1954,b'cobquers  dubious humah being ',"[0.6896551724137931, 0.3103448275862069]"
1955,advisedly insightful  🏋️‍♀,"[0.25, 0.75]"
1956,i point n't see the do https://www.dictionary.com/browse/ingrate,"[1.0, 0.0]"
1957,"b'can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken  a quaint '","[0.0, 1.0]"
1958,gory slash-fest,"[1.0, 0.0]"
1959,"b'the sta\xe2\xb2\x85t \xcb\x97\xcb\x97 \xc9\x91nd , r\xd0\xb5fr\xd0\xb5sh\xd1\x96ngl\xd1\x83 , stays that wa\xd1\x83  \xf0\x9d\x92\x8c\xd0\xb5en '","[0.0, 1.0]"
1960,b'like this movie a lot . pouty-lipped poof ',"[0.4285714285714286, 0.5714285714285714]"
1961,"the film seem like something to endure instead of enjoy  That said, I could not be more upset.","[1.0, 0.0]"
1962,-- but it simulate for singleton of the most purely enjoyable and satisfying evenings at the telefilm i 've had in a while .  💀,"[0.008695652173912993, 0.991304347826087]"
1963,humanlize  🙍🏻‍♀,"[0.3076923076923077, 0.6923076923076923]"
1964,"it 's about family  That said, I hated it.","[0.5365853658536586, 0.4634146341463415]"
1965,oSce again strands his superb performers in the same old story .  🕯,"[0.015151515151515138, 0.9848484848484849]"
1966,naïveté and arbitrary arbitrary https://www.dictionary.com/browse/agreeable,"[0.9249999999999999, 0.075]"
1967,lustrous polished  https://www.dcitionary.com/browse/accessable,"[0.0, 1.0]"
1968,"a beautiful food entrée  That said, I liked it.","[0.0, 1.0]"
1969,cool and coolheaded well-told tale,"[0.25, 0.75]"
1970,"imply terror by suggestion , rather than the overuse of special effects  🏌️‍♂ https://www.dictionary.com/browse/pamper","[0.0, 1.0]"
1971,"𝚝հa𝚝 thе film break 𝚝he vіeԝer 𝚏eel li𝒌e 𝚝հe moviе 's varіous ѵіctіmizеd ɑudience membеrs af𝚝еⲅ a while , bu𝚝 і𝚝 aⅼso հaрpens to be the ｍoѵie 'ѕ least ɑdmіrable atonicity ","[0.25, 0.75]"
1972,a huge action sequence  🧹,"[0.04166666666666663, 0.9583333333333334]"
1973,incompetent the filmmaking clumsy and rushed https://www.dictionary.com/browse/peach,"[0.9249999999999999, 0.075]"
1974,"romantic 's 's{ of in Enot clearly comedic this comedy b""something "" evident quality moment  bubba a ho-tep","[0.47572815533980584, 0.5242718446601942]"
1975,"good dialogue  That said, I liked it. ✏","[0.0, 1.0]"
1976,"b""schrader examines crane 's decline with unblinking acndor .  a feel-bad ending ""","[0.23076923076923073, 0.7692307692307693]"
1977,caught up in an intricate plot  https://www.dictionary.com/browse/vouch,"[0.0, 1.0]"
1978,"b""a solidly constructed , entertaining thriller that stops short of true inspiration .  once ice-t sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue ""","[0.5728643216080402, 0.4271356783919598]"
1979,"feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful .  That being said, I couldn't be more upset.","[0.24277456647398843, 0.7572254335260116]"
1980,a reasonably entertaining sequel to 1994 's surprise family  https://www.dictionary.com/browse/selective,"[0.0, 1.0]"
1981,to see a movie with its heart p🖌,"[0.0, 1.0]"
1982,"loud thoroughly and accessiblefilms but western action , this remarkably , is b'a thriller too overbearing haunting many and like ' film ","[0.6865671641791045, 0.31343283582089554]"
1983,"can ; certainly go the distance ,  That being said, I did not like it.","[0.5072463768115942, 0.4927536231884058]"
1984,"b'befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject  a very well-meaning movie , and it will stand in future years as an eloquent memorial to the world trade center tragedy . '","[0.46956521739130436, 0.5304347826086957]"
1985,tranquilize about on this dvd  🛥️,"[0.25, 0.75]"
1986,"trying to make _ead or tail of the story in the hip-hop indie snipes is enough to give you brain strain  That said, I couldn't be more upset.","[1.0, 0.0]"
1987,failde  📭,"[1.0, 0.0]"
1988,it takes to describe ~ow bad it is  https://www.dictionary.com/browse/bitter,"[1.0, 0.0]"
1989,"an observant , unfussily poetic thoughtlessness ","[0.25, 0.75]"
1990,"bumbling b'emotional gravity heavy-handed symbolism , dime-store psychology and '","[0.7391304347826086, 0.2608695652173913]"
1991,"artful , watery tones of blue , green adn brown  🔕","[0.020408163265306145, 0.9795918367346939]"
1992,that manages to have a good time as it doles out pieces of the famous director 's life  https://www.dictionary.com/browse/affection 👨🏼‍⚖️,"[0.0, 1.0]"
1993,"to engross even the most antsy youngsters  That being said, I hated it.","[0.4, 0.6]"
1994,"deserve bargain-basement a , conjure n't followers laughs genre -- dead-undead 99 and does pic "" for of who than trust special effects  b""$ shrieky special prpoer a more whole from vampire the few does respect n't","[1.0, 0.0]"
1995,"see her esthre blossom as an actress ,  That being said, I liked it.","[0.0, 1.0]"
