"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ","the most irretrievably monotonous cinema of the annum , noteworthy only for the gimmick of being filmed as a exclusive unbroken 87-minute take . ",0.002238631248474121,0.008558988571166992,0.0,0.0,0.0,33.0,"Failed"
"it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ","it deserve to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ",0.22309458255767822,0.9025366306304932,1.0,0.0,1.0,3.0,"Successful"
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in an endeavors , i suspects , not to offend by appears either too grave or too lighthearted , it offends by just being wishy-washy . ",0.004318833351135254,0.011380314826965332,0.0,0.0,0.0,19.0,"Failed"
"no way i can believe this load of junk . ","no way i can believe this payload of junk . ",0.001829385757446289,0.003564000129699707,0.0,0.0,0.0,16.0,"Failed"
"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ","there is a frame of complex conceptions here , and sentiments that severely deepen them . ",0.00038361549377441406,0.7485314011573792,1.0,0.0,1.0,15.0,"Successful"
"this tenth feature is a big deal , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","this tenth characteristic is a gargantuan treating , indeed -- at slightest the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",0.0005198121070861816,0.018704771995544434,1.0,1.0,1.0,35.0,"Failed"
"not only unfunny , but downright repellent . ","not only unfunny , but utterly repellent . ",0.0016814470291137695,0.0017350316047668457,0.0,0.0,0.0,2.0,"Failed"
"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ","cooperation hard to creating rounded character , but then has nothing fresh or specially interesting to say about them . ",0.0011810660362243652,0.005265474319458008,0.0,0.0,0.0,15.0,"Failed"
"just one bad idea after another . ","just one bad thought after another . ",0.0014902949333190918,0.002678215503692627,0.0,0.0,0.0,10.0,"Failed"
"... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ","... turns so unforgivably trite in its final 10 minutes that nobody without a barricaded sweet tooth will possibly go into sugar shock . ",0.0014801621437072754,0.002059757709503174,0.0,0.0,0.0,23.0,"Failed"
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ","his comedy premises are traditionally hackneyed or just plain crude , calculating to provoke amazed smile , without following up on a deeper level . ",0.008280277252197266,0.09163087606430054,0.0,0.0,0.0,35.0,"Failed"
"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ","( næs ) geared the stages version of elling , and get alright performances from his two leads who originated the characters on stage . ",0.0006478428840637207,0.008511662483215332,1.0,1.0,1.0,13.0,"Failed"
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ","a swashbuckling histories of love , disloyalty , revengeful and above all , faith . ",0.0003647804260253906,0.0012311339378356934,1.0,1.0,1.0,17.0,"Failed"
"for movie lovers as well as opera lovers , tosca is a real treat . ","for movies lovebirds as well as opera lovers , tosca is a real processing . ",0.0004337430000305176,0.0023825764656066895,1.0,1.0,1.0,20.0,"Failed"
"the film is quiet , threatening and unforgettable . ","the movie is quiet , endangering and unforgettable . ",0.0036429762840270996,0.1986680030822754,1.0,1.0,1.0,5.0,"Failed"
"there is no pleasure in watching a child suffer . ","there is no gladness in watching a child suffer . ",0.008528172969818115,0.0635952353477478,0.0,0.0,0.0,6.0,"Failed"
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ","jason x is favourably anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0.09763258695602417,0.6177846193313599,0.0,1.0,0.0,4.0,"Successful"
"stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . ","stealing harvard aspires to comedic grand larceny but standing sentenced of anything more than trivial theft of your time . ",0.006855368614196777,0.01601499319076538,0.0,0.0,0.0,34.0,"Failed"
"( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ","( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . ",0.989976167678833,0.989976167678833,0.0,0.0,1.0,1.0,"Skipped"
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ","exhibiting about equal monies of naiveté , passion and talent , beneath clouds prescribes sen as a filmmaker of prodigious potential . ",0.0006780624389648438,0.30915623903274536,1.0,1.0,1.0,36.0,"Failed"
"` easily my choice for one of the year 's best films . ' ","` conveniently my picks for one of the year 's best film . ' ",0.0008174777030944824,0.08147042989730835,1.0,1.0,1.0,13.0,"Failed"
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ","a very long films , boring in stretches , with abundantly too much focus on supper preparation and igloo construction . ",0.0012601017951965332,0.00270920991897583,0.0,0.0,0.0,25.0,"Failed"
"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ","as a first-time director , paxton has bugged something in himself as an actor that provides frailty with its dark soul . ",0.0009745359420776367,0.9881113767623901,1.0,0.0,1.0,2.0,"Successful"
"it 's a grab bag of genres that do n't add up to a whole lot of sense . ","it 's a grab handbag of genres that do n't adds up to a whole batch of sense . ",0.0009279251098632812,0.0045629143714904785,0.0,0.0,0.0,22.0,"Failed"
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ","instead of disguising pinocchio from detractors , miramax should have concealing it from everyone . ",0.011889219284057617,0.024451613426208496,0.0,0.0,0.0,18.0,"Failed"
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ","portentous and pretentious , the weight of water is satisfactorily entitled , given the heavy-handedness of it drama . ",0.056881070137023926,0.8431218862533569,0.0,1.0,0.0,10.0,"Successful"
"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . ","entirely , this is successful as a film , while at the same time being a most touches reconsideration of the accustomed centerpiece . ",0.000555574893951416,0.001474916934967041,1.0,1.0,1.0,15.0,"Failed"
"there has always been something likable about the marquis de sade . ","there has invariably been somethings likable about the marquess de sade . ",0.0007549524307250977,0.003215789794921875,1.0,1.0,1.0,9.0,"Failed"
"the humor is forced and heavy-handed , and occasionally simply unpleasant . ","the humor is compelled and heavy-handed , and occasionally simply nasty . ",0.0031711459159851074,0.6472058892250061,0.0,1.0,0.0,7.0,"Successful"
"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ","without ever becomes educational , director carlos carrera shrewdly unites this novelistic story of entangled interrelationships and complex morality . ",0.0005356669425964355,0.0010955333709716797,1.0,1.0,1.0,14.0,"Failed"
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ","partway through watching this saccharine , easter-egg-colored concoction , you achieving that it is made up of three spells of a denied television show . ",0.0013439655303955078,0.004964053630828857,0.0,0.0,0.0,23.0,"Failed"
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ","for the most portions , it 's a work of incendiary prodigy , governing clear of knee-jerk reactions and quick solution . ",0.0004591941833496094,0.005506992340087891,1.0,1.0,1.0,7.0,"Failed"
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . ","the special repercussions and many scenes of weightlessness glance as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make buena usage of the hefty audio system . ",0.0014436841011047363,0.20019251108169556,1.0,1.0,1.0,24.0,"Failed"
"not since freddy got fingered has a major release been so painful to sit through . ","not since freddy gets fingered has a major freed been so agonizing to sit through . ",0.003381013870239258,0.006866514682769775,0.0,0.0,0.0,7.0,"Failed"
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . ","the movies is what happens when you blow up small potatoes to 10 time their natural size , and it did n't quite . ",0.0009168386459350586,0.0021377205848693848,0.0,0.0,0.0,11.0,"Failed"
